InvoiceID,CustomerID,InvoiceDate,PurchaseAmount
INV_603528,CUST_0407,2025-03-01,72.97
INV_122838,CUST_0567,2025-07-27,10.63
INV_565992,CUST_0793,2025-01-26,15.73
INV_236772,CUST_0847,2025-06-16,25.53
INV_315963,CUST_0952,2025-01-09,42.86
INV_924965,CUST_0685,2025-10-09,135.06
INV_517876,CUST_0027,2025-02-07,11.72
INV_247330,CUST_0832,2025-01-30,72.52
INV_639677,CUST_0190,2025-01-12,63.84
INV_121797,CUST_0725,2025-02-07,69.6
INV_690620,CUST_0360,2025-05-23,30.35
INV_385840,CUST_0112,2025-08-18,32.63
INV_258116,CUST_0499,2025-05-26,44.72
INV_117903,CUST_0316,2025-06-15,86.01
INV_528416,CUST_0756,2025-04-23,73.11
INV_469556,CUST_0314,2025-09-16,55.89
INV_733654,CUST_0023,2025-09-03,18.18
INV_514170,CUST_0511,2025-11-14,13.63
INV_470714,CUST_0423,2025-12-22,39.59
INV_781182,CUST_0942,2025-10-17,8.41
INV_949246,CUST_0864,2025-06-27,13.14
INV_773832,CUST_0186,2025-10-21,40.64
INV_337439,CUST_0905,2025-07-10,33.12
INV_782457,CUST_0790,2025-09-29,20.54
INV_175911,CUST_0142,2025-09-08,23.35
INV_276682,CUST_0484,2025-10-04,21.76
INV_850639,CUST_0632,2025-08-08,111.95
INV_896075,CUST_0198,2025-03-25,16.64
INV_637488,CUST_0071,2025-01-08,36.26
INV_776651,CUST_0052,2025-02-14,36.68
INV_729742,CUST_0465,2025-02-07,18.97
INV_880644,CUST_0743,2025-09-19,44.76
INV_570917,CUST_0419,2025-07-05,20.69
INV_931219,CUST_0013,2025-08-02,43.21
INV_455143,CUST_0868,2025-09-15,10.13
INV_925294,CUST_0941,2025-07-12,116.49
INV_500717,CUST_0032,2025-04-08,31.81
INV_861654,CUST_0822,2025-02-16,23.96
INV_347688,CUST_0413,2025-03-04,20.83
INV_380371,CUST_0613,2025-02-06,29.71
INV_540691,,2025-08-04,18.23
INV_732909,CUST_0832,2025-01-18,16.04
INV_908143,CUST_0167,2025-03-31,50.43
INV_732592,CUST_0724,2025-09-28,30.26
INV_422111,,2025-12-08,41.02
INV_544846,CUST_0524,2025-07-29,46.44
INV_615329,CUST_0768,2025-04-11,23.83
INV_517896,CUST_0896,2025-09-01,151.72
INV_801486,,2025-06-04,64.35
INV_924832,CUST_0043,2025-11-17,31.98
INV_187893,CUST_0712,2025-05-24,41.34
INV_207154,CUST_0850,2025-10-05,107.43
INV_576154,CUST_0857,2025-06-27,192.59
INV_907662,CUST_0930,2025-06-16,86.44
INV_791310,CUST_0249,2025-09-20,38.4
INV_104329,CUST_0692,2025-07-07,32.96
INV_137869,CUST_0024,2025-01-26,66.53
INV_201069,CUST_0346,2025-01-10,66.46
INV_218728,CUST_0770,2025-04-22,47.51
INV_859925,CUST_0583,2025-06-25,20.99
INV_941967,CUST_0009,2025-03-27,12.2
INV_375536,CUST_0585,2025-01-27,66.04
INV_430502,CUST_0596,2025-07-18,8.13
INV_542667,CUST_0092,2025-12-05,62.48
INV_515000,CUST_0935,2025-10-23,22.61
INV_414096,CUST_0059,2025-12-25,14.45
INV_207271,CUST_0465,2025-12-08,29.57
INV_934363,CUST_0625,2025-05-26,24.1
INV_226298,CUST_0828,2025-12-28,13.68
INV_731540,CUST_0526,2025-10-31,103.95
INV_839126,CUST_0824,2025-09-25,8.98
INV_743107,,2025-08-05,13.92
INV_375261,CUST_0178,2025-09-14,21.27
INV_737293,CUST_0048,2025-03-03,47.54
INV_939665,CUST_0162,2025-08-15,56.34
INV_192529,CUST_0431,2025-12-13,69.84
INV_969965,CUST_0178,2025-12-11,169.23
INV_586275,CUST_0270,2025-07-25,142.47
INV_666464,CUST_0751,2025-10-15,141.95
INV_197289,CUST_0618,2025-07-08,266.7
INV_763515,CUST_0635,2025-08-04,30.09
INV_931776,CUST_0923,2025-02-09,40.95
INV_402468,,2025-03-12,27.88
INV_627800,CUST_0866,2025-10-26,79.6
INV_447786,CUST_0947,2025-09-26,74.86
INV_605533,CUST_0564,2025-01-17,17.27
INV_828927,CUST_0987,2025-12-06,9.55
INV_190450,CUST_0776,2025-11-08,34.53
INV_697359,CUST_0198,2025-10-27,87.74
INV_848501,CUST_0169,2025-05-29,8.2
INV_972911,CUST_0042,2025-07-21,44.22
INV_564764,CUST_0449,2025-10-13,8.9
INV_867248,CUST_0750,2025-01-19,26.14
INV_218632,,2025-12-26,130.18
INV_619826,CUST_0104,2025-07-11,19.08
INV_242712,CUST_0380,2025-03-22,47.36
INV_632191,CUST_0838,2025-06-03,18.96
INV_543172,CUST_0761,2025-08-28,61.43
INV_909733,CUST_0799,2025-07-23,106.32
INV_466099,CUST_0783,2025-05-23,81.38
INV_356094,CUST_0845,2025-10-27,17.68
INV_799400,CUST_0930,2025-03-05,37.08
INV_455113,CUST_0459,2025-07-22,65.18
INV_194266,CUST_0506,2025-06-23,19.39
INV_396508,CUST_0021,2025-06-06,77.02
INV_251168,CUST_0576,2025-11-21,62.78
INV_272349,CUST_0757,2025-04-16,26.26
INV_218384,CUST_0182,2025-04-13,8.34
INV_734378,CUST_0406,2025-03-11,41.06
INV_918718,CUST_0138,2025-06-16,55.77
INV_203845,CUST_0524,2025-08-31,28.46
INV_941610,CUST_0835,2025-07-13,74.94
INV_966069,CUST_0506,2025-10-08,13.15
INV_699262,CUST_0933,2025-07-22,52.91
INV_348595,CUST_0749,2025-04-27,17.64
INV_304739,CUST_0618,2025-01-04,10.06
INV_713529,CUST_0532,2025-05-02,83.83
INV_902874,CUST_0870,2025-01-25,8.67
INV_110002,CUST_0301,2025-02-10,12.56
INV_577698,CUST_0782,2025-05-07,13.34
INV_109966,CUST_0805,2025-01-16,160.21
INV_739411,CUST_0263,2025-05-14,54.86
INV_412946,CUST_0840,2025-12-26,36.19
INV_127215,CUST_0709,2025-08-10,12.1
INV_456737,CUST_0775,2025-05-15,106.46
INV_441180,CUST_0303,2025-09-27,63.51
INV_676231,CUST_0297,2025-01-14,51.74
INV_725412,CUST_0261,2025-07-11,22.73
INV_650162,CUST_0113,2025-12-18,39.67
INV_844976,CUST_0960,2025-10-05,141.89
INV_603294,CUST_0204,2025-01-17,32.99
INV_228305,CUST_0210,2025-03-19,91.69
INV_165488,CUST_0058,2025-01-18,51.3
INV_463076,CUST_0135,2025-11-28,68.88
INV_412802,CUST_0853,2025-03-24,88.18
INV_311985,CUST_0966,2025-05-12,11.32
INV_984907,CUST_0605,2025-10-21,48.76
INV_417152,CUST_0563,2025-01-19,54.08
INV_173916,CUST_0066,2025-05-21,11.25
INV_927637,CUST_0158,2025-04-08,88.43
INV_128400,CUST_0856,2025-08-24,14.97
INV_744408,CUST_0330,2025-12-04,13.66
INV_565705,CUST_0915,2025-08-04,57.11
INV_597125,CUST_0983,2025-06-29,55.55
INV_635382,CUST_0772,2025-01-05,15.37
INV_185834,CUST_0360,2025-04-27,90.58
INV_162651,CUST_0439,2025-11-27,33.08
INV_785521,CUST_0968,2025-10-08,106.87
INV_333670,CUST_0115,2025-08-24,12.56
INV_253358,CUST_0764,2025-02-19,53.85
INV_602865,CUST_0528,2025-01-02,48.16
INV_706867,CUST_0031,2025-08-24,37.01
INV_442112,,2025-02-04,123.0
INV_519260,CUST_0230,2025-08-15,100.34
INV_741447,CUST_0468,2025-02-24,23.34
INV_733350,CUST_0315,2025-05-08,33.04
INV_766351,CUST_0258,2025-12-07,47.78
INV_103881,CUST_0106,2025-02-05,8.42
INV_902161,CUST_0309,2025-01-09,24.27
INV_421546,CUST_0331,2025-06-26,141.57
INV_793578,CUST_0818,2025-05-02,18.83
INV_277375,CUST_0543,2025-12-14,21.08
INV_862186,CUST_0153,2025-07-31,11.29
INV_341348,CUST_0467,2025-12-14,124.51
INV_842627,CUST_0970,2025-02-11,44.15
INV_230436,CUST_0194,2025-01-18,30.1
INV_905341,CUST_0276,2025-05-07,124.76
INV_122525,CUST_0480,2025-10-15,14.79
INV_600181,CUST_0678,2025-07-02,65.06
INV_252018,CUST_0759,2025-12-03,139.32
INV_141721,CUST_0977,2025-04-06,7.62
INV_884717,CUST_0891,2025-11-04,24.65
INV_463284,CUST_0954,2025-11-22,71.49
INV_448125,CUST_0832,2025-11-28,27.36
INV_577982,CUST_0095,2025-10-23,113.95
INV_832228,CUST_0667,2025-07-05,99.33
INV_521128,CUST_0838,2025-09-18,10.78
INV_400767,,2025-09-06,99.45
INV_617926,CUST_0840,2025-09-28,40.33
INV_682992,CUST_0646,2025-07-30,119.78
INV_567786,CUST_0490,2025-05-07,18.82
INV_575197,CUST_0335,2025-01-10,53.66
INV_934233,CUST_0387,2025-05-26,27.37
INV_131566,CUST_0349,2025-12-08,152.63
INV_506781,CUST_0487,2025-09-23,96.19
INV_845225,CUST_0500,2025-01-29,127.99
INV_158334,CUST_0013,2025-02-16,109.09
INV_623604,CUST_0644,2025-04-23,37.32
INV_631022,CUST_0053,2025-05-10,90.66
INV_536370,CUST_0057,2025-04-07,87.54
INV_303474,CUST_0684,2025-03-04,17.04
INV_906805,CUST_0621,2025-10-09,66.14
INV_474557,CUST_0333,2025-08-08,21.5
INV_827002,CUST_0512,2025-06-21,123.55
INV_925855,CUST_0166,2025-07-06,105.68
INV_977350,CUST_0831,2025-07-08,63.58
INV_267797,CUST_0041,2025-12-30,37.83
INV_685233,CUST_0335,2025-06-09,15.71
INV_283505,CUST_0685,2025-12-18,55.34
INV_842880,CUST_0496,2025-11-26,34.35
INV_511998,CUST_0919,2025-01-05,28.45
INV_601525,CUST_0583,2025-12-14,96.38
INV_334648,CUST_0271,2025-12-23,54.9
INV_562273,CUST_0053,2025-05-29,23.6
INV_844875,CUST_0219,2025-04-23,21.52
INV_811182,CUST_0083,2025-08-06,33.89
INV_790952,CUST_0404,2025-10-17,31.11
INV_686686,CUST_0711,2025-06-07,18.5
INV_605096,,2025-07-26,29.13
INV_720007,CUST_0983,2025-09-03,29.89
INV_909063,CUST_0259,2025-01-19,34.43
INV_670509,CUST_0241,2025-12-27,67.17
INV_376786,CUST_0814,2025-05-23,36.12
INV_718173,CUST_0984,2025-04-20,86.26
INV_825903,CUST_0691,2025-03-04,229.91
INV_438974,CUST_0980,2025-01-06,27.1
INV_288362,CUST_0518,2025-07-26,31.23
INV_769615,,2025-11-26,110.12
INV_223844,CUST_0336,2025-10-16,8.89
INV_891352,CUST_0140,2025-10-27,101.66
INV_147252,CUST_0864,2025-04-19,33.54
INV_936667,CUST_0879,2025-07-23,28.37
INV_470565,CUST_0435,2025-01-21,106.37
INV_993317,CUST_0073,2025-03-17,34.23
INV_106402,CUST_0577,2025-12-08,97.99
INV_108382,CUST_0426,2025-07-09,134.19
INV_114425,CUST_0148,2025-09-15,20.81
INV_816537,CUST_0824,2025-12-18,199.51
INV_571069,CUST_0838,2025-05-31,13.07
INV_554111,CUST_0128,2025-03-19,8.42
INV_392338,CUST_0305,2025-02-03,15.34
INV_464692,CUST_0022,2025-10-14,94.17
INV_939726,CUST_0272,2025-10-03,68.04
INV_208750,CUST_0626,2025-10-02,87.78
INV_520515,CUST_0453,2025-08-30,56.41
INV_450891,CUST_0176,2025-12-09,25.17
INV_759045,CUST_0963,2025-12-18,38.56
INV_124276,CUST_0086,2025-05-22,10.36
INV_534617,CUST_0051,2025-04-22,51.75
INV_229526,CUST_0271,2025-03-06,64.46
INV_508873,CUST_0844,2025-01-10,44.62
INV_181551,CUST_0244,2025-12-17,22.29
INV_830002,CUST_0893,2025-07-20,8.91
INV_728887,CUST_0415,2025-09-03,29.2
INV_136509,,2025-07-30,11.78
INV_228633,CUST_0570,2025-03-27,59.58
INV_665379,CUST_0446,2025-04-18,27.0
INV_135572,CUST_0421,2025-07-17,45.38
INV_522227,CUST_0203,2025-09-18,37.63
INV_883185,CUST_0412,2025-09-18,49.47
INV_223482,CUST_0430,2025-03-10,118.68
INV_784341,CUST_0440,2025-12-15,8.63
INV_753302,CUST_0949,2025-10-03,9.26
INV_993850,CUST_0437,2025-07-11,89.02
INV_858961,CUST_0113,2025-09-30,9.93
INV_768860,CUST_0936,2025-08-11,22.65
INV_159547,CUST_0306,2025-03-31,38.12
INV_865127,CUST_0712,2025-02-24,32.29
INV_971022,CUST_0403,2025-04-12,21.48
INV_628832,CUST_0928,2025-09-23,23.45
INV_481234,CUST_0743,2025-01-29,51.97
INV_518005,CUST_0751,2025-12-23,41.39
INV_140002,CUST_0594,2025-05-08,22.25
INV_493727,CUST_0574,2025-05-13,47.44
INV_131786,CUST_0211,2025-07-24,74.29
INV_370640,CUST_0629,2025-07-09,26.64
INV_659863,CUST_0715,2025-08-21,109.8
INV_828468,CUST_0295,2025-11-23,111.41
INV_301464,CUST_0001,2025-08-05,28.78
INV_217255,CUST_0904,2025-03-10,9.06
INV_531030,CUST_0881,2025-10-02,50.14
INV_279243,CUST_0926,2025-12-01,48.04
INV_377941,CUST_0155,2025-03-18,17.79
INV_414380,CUST_0432,2025-01-30,41.75
INV_546710,CUST_0122,2025-05-24,44.79
INV_191426,CUST_0923,2025-02-14,33.29
INV_242957,CUST_0207,2025-01-07,71.97
INV_197375,CUST_0114,2025-11-03,60.82
INV_192313,CUST_0294,2025-07-08,102.81
INV_843987,CUST_0570,2025-12-04,9.69
INV_615303,CUST_0854,2025-05-30,113.26
INV_654700,CUST_0885,2025-10-26,93.82
INV_102928,CUST_0320,2025-09-12,35.07
INV_913389,CUST_0647,2025-02-23,18.34
INV_472209,CUST_0032,2025-12-22,43.28
INV_911608,CUST_0243,2025-07-11,22.43
INV_298573,CUST_0561,2025-05-16,205.31
INV_474494,CUST_0149,2025-03-28,12.65
INV_148231,CUST_0869,2025-01-16,10.22
INV_221139,CUST_0361,2025-05-26,66.62
INV_871687,CUST_0911,2025-02-22,53.47
INV_739679,CUST_0834,2025-08-30,8.1
INV_162497,CUST_0869,2025-12-27,138.17
INV_144109,CUST_0243,2025-02-28,12.98
INV_736925,CUST_0718,2025-10-29,86.29
INV_995643,CUST_0112,2025-11-13,26.19
INV_144858,CUST_0690,2025-12-12,24.37
INV_644527,CUST_0018,2025-12-17,68.64
INV_138805,CUST_0506,2025-09-23,15.88
INV_445778,CUST_0528,2025-01-12,80.1
INV_629437,CUST_0641,2025-10-10,139.1
INV_500036,CUST_0009,2025-11-05,48.36
INV_219374,CUST_0705,2025-11-01,157.51
INV_477275,CUST_0691,2025-04-01,79.76
INV_941830,CUST_0727,2025-03-20,76.05
INV_716017,CUST_0623,2025-11-10,73.48
INV_950766,CUST_0644,2025-08-23,28.42
INV_855631,CUST_0611,2025-02-07,31.99
INV_534737,CUST_0449,2025-04-27,14.24
INV_686532,CUST_0976,2025-10-21,10.53
INV_843472,CUST_0154,2025-08-08,119.79
INV_115115,CUST_0654,2025-02-15,104.04
INV_693665,CUST_0628,2025-03-23,17.5
INV_755954,CUST_0955,2025-09-30,29.05
INV_492508,CUST_0058,2025-02-22,26.87
INV_704670,CUST_0228,2025-09-11,214.25
INV_886526,CUST_0578,2025-11-05,15.87
INV_510646,CUST_0493,2025-09-10,34.0
INV_817654,CUST_0756,2025-08-03,72.41
INV_501702,CUST_0148,2025-04-19,104.1
INV_642618,CUST_0120,2025-01-18,88.53
INV_876422,CUST_0996,2025-05-23,47.65
INV_975475,CUST_0254,2025-11-25,39.23
INV_143085,CUST_0010,2025-11-20,12.22
INV_983479,CUST_0425,2025-07-12,31.7
INV_390658,CUST_0923,2025-09-20,46.59
INV_460532,CUST_0378,2025-09-25,41.5
INV_354259,CUST_0522,2025-10-16,135.56
INV_588288,CUST_0262,2025-10-12,27.94
INV_938884,CUST_0701,2025-09-08,7.85
INV_369608,CUST_0702,2025-11-12,25.52
INV_595832,CUST_0727,2025-08-25,35.6
INV_985054,CUST_0833,2025-09-03,105.58
INV_803829,CUST_0994,2025-02-06,12.18
INV_151408,CUST_0389,2025-02-03,152.1
INV_238604,CUST_0830,2025-12-10,87.67
INV_805614,CUST_0199,2025-03-30,71.36
INV_971510,CUST_0477,2025-10-12,21.5
INV_815661,CUST_0551,2025-04-11,32.86
INV_190381,CUST_0580,2025-07-11,32.3
INV_194176,CUST_0940,2025-08-14,44.54
INV_895736,CUST_0884,2025-06-16,11.31
INV_159486,CUST_0544,2025-05-17,22.24
INV_499158,CUST_0017,2025-04-27,13.94
INV_181098,CUST_0522,2025-03-21,92.44
INV_147419,CUST_0116,2025-08-08,301.95
INV_123404,CUST_0717,2025-10-25,16.58
INV_680620,CUST_0977,2025-03-12,76.37
INV_581294,CUST_0508,2025-09-28,31.84
INV_134142,CUST_0750,2025-04-27,46.19
INV_202281,CUST_0132,2025-08-14,26.43
INV_162969,CUST_0222,2025-06-22,136.6
INV_856913,CUST_0821,2025-06-06,23.15
INV_757739,CUST_0533,2025-04-22,14.11
INV_567221,CUST_0542,2025-11-03,30.38
INV_850963,CUST_0320,2025-01-21,24.09
INV_432213,CUST_0892,2025-05-23,26.26
INV_982229,CUST_0726,2025-02-01,12.71
INV_177734,CUST_0673,2025-09-07,26.17
INV_459589,CUST_0279,2025-06-20,7.66
INV_789126,CUST_0759,2025-09-01,16.11
INV_124996,CUST_0583,2025-06-13,79.92
INV_776367,CUST_0113,2025-08-16,63.01
INV_416096,CUST_0496,2025-01-31,10.74
INV_528535,,2025-08-20,20.59
INV_261545,CUST_0527,2025-11-01,17.55
INV_641729,CUST_0532,2025-03-11,111.67
INV_118179,CUST_0736,2025-06-28,93.3
INV_878263,CUST_0620,2025-08-30,43.11
INV_844227,CUST_0216,2025-02-24,87.97
INV_890144,CUST_0327,2025-07-05,37.04
INV_891747,CUST_0884,2025-07-27,9.48
INV_591127,CUST_0262,2025-10-09,145.26
INV_846253,CUST_0183,2025-01-09,82.77
INV_497348,CUST_0624,2025-02-24,40.96
INV_954638,CUST_0178,2025-05-07,85.08
INV_259964,CUST_0149,2025-07-04,26.02
INV_164771,CUST_0826,2025-12-17,32.96
INV_623136,CUST_0299,2025-12-15,26.45
INV_240973,CUST_0492,2025-09-28,106.02
INV_605042,CUST_0058,2025-07-18,65.47
INV_563609,CUST_0039,2025-09-09,75.94
INV_801346,CUST_0953,2025-02-21,23.91
INV_176126,CUST_0156,2025-01-30,8.56
INV_484382,CUST_0069,2025-06-12,39.61
INV_176067,CUST_0052,2025-05-22,9.55
INV_278996,CUST_0091,2025-06-01,41.32
INV_668176,CUST_0365,2025-05-30,25.94
INV_849130,CUST_0581,2025-04-26,71.52
INV_477157,CUST_0914,2025-10-25,13.8
INV_958824,CUST_0695,2025-01-16,13.73
INV_741507,CUST_0107,2025-06-11,62.18
INV_563445,CUST_0667,2025-03-14,26.99
INV_245250,CUST_0799,2025-09-16,11.63
INV_537090,CUST_0390,2025-07-09,165.03
INV_595733,CUST_0086,2025-08-04,126.4
INV_651614,CUST_0926,2025-03-28,43.61
INV_435782,CUST_0537,2025-06-01,9.8
INV_972288,CUST_0558,2025-05-18,71.83
INV_560777,CUST_0676,2025-01-16,126.49
INV_971109,CUST_0464,2025-09-04,14.55
INV_902251,CUST_0001,2025-07-09,29.09
INV_301657,CUST_0505,2025-10-21,73.26
INV_116167,CUST_0849,2025-02-01,85.28
INV_230775,CUST_0184,2025-07-10,65.97
INV_235753,CUST_0074,2025-04-21,29.22
INV_912344,CUST_0420,2025-09-09,22.67
INV_925217,CUST_0330,2025-12-05,46.58
INV_372976,CUST_0605,2025-02-19,10.02
INV_444891,CUST_0266,2025-06-04,28.42
INV_111002,CUST_0236,2025-06-08,303.58
INV_321746,CUST_0314,2025-10-28,9.51
INV_648482,CUST_0420,2025-02-21,143.32
INV_909960,CUST_0509,2025-09-27,25.97
INV_376463,CUST_0731,2025-09-14,226.19
INV_634714,CUST_0690,2025-01-14,16.01
INV_133368,CUST_0337,2025-09-16,41.87
INV_880371,CUST_0637,2025-12-17,38.92
INV_178872,CUST_0533,2025-10-08,13.17
INV_605241,CUST_0393,2025-04-13,34.15
INV_872427,CUST_0825,2025-02-06,45.56
INV_158326,CUST_0664,2025-10-09,104.87
INV_842547,CUST_0871,2025-01-29,35.59
INV_503243,CUST_0471,2025-10-10,11.74
INV_406505,CUST_0675,2025-04-23,194.92
INV_332033,CUST_0255,2025-03-28,14.73
INV_200960,CUST_0909,2025-05-12,265.09
INV_230704,CUST_0098,2025-10-17,94.79
INV_744938,CUST_0156,2025-09-27,44.55
INV_239830,CUST_0697,2025-07-24,30.69
INV_642659,CUST_0450,2025-04-27,20.61
INV_324731,CUST_0716,2025-10-09,70.47
INV_515505,CUST_0323,2025-03-25,45.7
INV_166846,CUST_0181,2025-06-30,17.12
INV_476330,CUST_0475,2025-04-16,21.32
INV_597425,CUST_0162,2025-06-30,61.51
INV_704625,CUST_0021,2025-10-02,62.98
INV_668061,CUST_0116,2025-01-25,63.84
INV_959045,CUST_0959,2025-07-30,47.8
INV_800948,CUST_0851,2025-09-14,9.26
INV_817103,CUST_0598,2025-01-15,9.47
INV_465356,CUST_0487,2025-11-01,41.8
INV_655462,CUST_0800,2025-09-02,18.43
INV_650197,CUST_0713,2025-07-12,98.5
INV_945763,CUST_0127,2025-06-24,115.72
INV_544140,CUST_0365,2025-10-06,12.84
INV_174319,CUST_0171,2025-02-20,53.4
INV_992058,CUST_0931,2025-05-25,62.69
INV_764399,CUST_0911,2025-12-03,40.0
INV_229327,CUST_0655,2025-10-25,19.82
INV_754511,CUST_0467,2025-08-27,23.94
INV_888797,CUST_0885,2025-08-02,58.5
INV_431355,CUST_0525,2025-08-29,63.96
INV_471603,CUST_0620,2025-08-17,99.59
INV_892904,CUST_0956,2025-06-25,32.78
INV_330413,CUST_0877,2025-08-29,7.76
INV_631296,,2025-03-12,47.33
INV_159353,CUST_0812,2025-01-11,36.65
INV_255355,CUST_0893,2025-07-15,75.68
INV_890787,CUST_0350,2025-06-23,231.89
INV_636567,CUST_0934,2025-03-04,41.23
INV_914822,CUST_0484,2025-03-11,158.99
INV_629075,CUST_0302,2025-09-12,33.12
INV_634951,CUST_0264,2025-07-02,40.11
INV_724559,CUST_0761,2025-08-01,74.29
INV_991354,CUST_0100,2025-11-13,122.37
INV_286964,CUST_0548,2025-04-22,77.71
INV_306823,CUST_0781,2025-06-14,13.8
INV_779590,CUST_0455,2025-08-26,15.6
INV_686749,CUST_0727,2025-02-27,77.08
INV_618982,CUST_0618,2025-11-26,41.78
INV_385201,CUST_0519,2025-07-16,75.31
INV_999145,CUST_0397,2025-06-02,12.13
INV_138734,CUST_0416,2025-05-25,105.51
INV_456338,CUST_0633,2025-06-25,27.68
INV_239741,CUST_0084,2025-01-15,83.21
INV_156959,CUST_0633,2025-11-15,130.69
INV_109907,CUST_0368,2025-10-15,146.19
INV_659373,CUST_0463,2025-03-23,13.25
INV_329632,CUST_0988,2025-03-11,21.85
INV_744919,CUST_0217,2025-02-01,132.96
INV_500662,CUST_0152,2025-12-13,11.31
INV_359673,CUST_0285,2025-04-08,61.9
INV_611844,CUST_0148,2025-05-24,30.34
INV_198746,CUST_0570,2025-10-08,19.91
INV_738288,CUST_0897,2025-12-19,32.53
INV_266056,CUST_0482,2025-07-28,13.24
INV_777510,CUST_0684,2025-09-17,15.87
INV_902080,CUST_0558,2025-01-09,12.8
INV_134593,,2025-11-17,44.48
INV_786783,CUST_0475,2025-12-07,26.89
INV_447284,CUST_0153,2025-11-07,78.97
INV_808074,CUST_0188,2025-05-21,10.62
INV_549047,CUST_0476,2025-09-20,13.34
INV_757129,CUST_0778,2025-08-17,58.94
INV_504181,CUST_0295,2025-10-02,75.63
INV_643708,CUST_0943,2025-06-07,31.61
INV_829391,CUST_0661,2025-03-16,17.72
INV_314202,CUST_0062,2025-02-27,13.78
INV_346027,CUST_0987,2025-08-17,282.55
INV_309944,CUST_0727,2025-10-17,67.16
INV_281161,CUST_0958,2025-08-10,23.3
INV_992078,CUST_0511,2025-02-18,25.09
INV_718530,CUST_0904,2025-11-07,19.77
INV_263223,CUST_0217,2025-07-28,83.58
INV_345615,CUST_0519,2025-09-26,29.6
INV_273420,CUST_0325,2025-12-22,40.33
INV_176757,CUST_0671,2025-07-21,37.3
INV_344348,CUST_0844,2025-10-15,16.87
INV_468742,CUST_0501,2025-05-06,123.83
INV_458315,CUST_0361,2025-07-06,21.81
INV_297935,CUST_0616,2025-04-27,15.15
INV_646356,CUST_0605,2025-05-24,13.13
INV_367913,CUST_0930,2025-01-03,91.79
INV_333931,CUST_0308,2025-12-18,27.59
INV_908534,CUST_0347,2025-11-21,92.03
INV_543604,CUST_0033,2025-03-09,110.28
INV_204663,CUST_0600,2025-12-17,32.18
INV_168464,CUST_0177,2025-02-22,70.21
INV_251171,CUST_0626,2025-04-05,29.53
INV_239461,CUST_0179,2025-05-25,96.17
INV_656116,CUST_0969,2025-11-21,60.98
INV_194430,CUST_0457,2025-09-10,14.89
INV_642036,CUST_0276,2025-10-10,12.6
INV_372390,CUST_0573,2025-09-16,16.17
INV_412444,CUST_0188,2025-01-04,9.06
INV_657830,CUST_0015,2025-01-13,30.93
INV_942982,CUST_0360,2025-01-06,100.6
INV_963387,CUST_0946,2025-01-30,10.8
INV_711204,CUST_0630,2025-12-06,11.25
INV_750728,CUST_0705,2025-12-12,41.35
INV_405758,CUST_0751,2025-12-28,99.25
INV_517341,CUST_0589,2025-06-20,125.68
INV_164512,CUST_0207,2025-06-03,92.16
INV_284492,CUST_0747,2025-09-13,21.31
INV_411847,CUST_0506,2025-05-10,10.81
INV_813588,CUST_0447,2025-12-04,58.18
INV_930989,CUST_0349,2025-07-22,39.61
INV_690282,CUST_0508,2025-03-07,44.98
INV_892736,CUST_0342,2025-07-14,20.6
INV_473167,CUST_0254,2025-01-15,18.49
INV_487167,CUST_0027,2025-01-12,93.2
INV_107711,CUST_0215,2025-07-13,17.36
INV_850506,CUST_0885,2025-02-08,91.22
INV_474255,CUST_0206,2025-02-12,30.19
INV_237022,CUST_0771,2025-09-06,19.37
INV_782121,CUST_0879,2025-10-23,25.51
INV_226794,CUST_0948,2025-10-29,39.59
INV_974261,CUST_0444,2025-12-19,19.05
INV_318480,CUST_0538,2025-03-14,16.96
INV_919409,CUST_0914,2025-06-20,25.62
INV_929269,CUST_0888,2025-12-04,10.68
INV_166786,CUST_0627,2025-06-16,149.96
INV_462301,CUST_0663,2025-09-25,65.43
INV_359111,CUST_0754,2025-12-26,8.59
INV_989974,CUST_0182,2025-07-28,51.71
INV_512156,CUST_0382,2025-01-24,10.98
INV_483433,CUST_0092,2025-06-10,45.08
INV_773765,CUST_0565,2025-10-29,69.07
INV_932886,CUST_0774,2025-11-03,14.13
INV_356196,CUST_0547,2025-12-04,96.72
INV_494079,CUST_0025,2025-07-21,111.09
INV_970656,CUST_0789,2025-01-18,21.17
INV_909550,CUST_0654,2025-05-16,32.89
INV_596626,CUST_0444,2025-10-19,92.77
INV_455893,CUST_0341,2025-10-25,16.76
INV_423733,CUST_0687,2025-04-10,21.51
INV_678679,CUST_0633,2025-06-27,11.09
INV_826829,CUST_0584,2025-08-07,32.37
INV_996020,CUST_0123,2025-09-01,26.82
INV_764407,CUST_0190,2025-08-13,171.63
INV_814090,CUST_0466,2025-04-09,19.05
INV_669399,CUST_0997,2025-03-24,57.43
INV_116905,CUST_0702,2025-01-22,21.82
INV_309957,CUST_0578,2025-09-21,102.45
INV_483276,CUST_0123,2025-11-14,9.13
INV_958985,CUST_0833,2025-03-08,12.29
INV_641332,CUST_0394,2025-05-20,57.42
INV_909721,CUST_0405,2025-05-11,54.55
INV_744936,CUST_0320,2025-06-26,75.38
INV_683188,CUST_0160,2025-03-11,32.76
INV_256405,CUST_0135,2025-09-20,10.91
INV_712545,CUST_0283,2025-01-08,23.2
INV_811921,CUST_0967,2025-02-16,29.87
INV_887725,CUST_0522,2025-10-16,139.27
